date,year,month,day,weekday,weekday_name,working_day,holiday_description,is_weekend,is_public_holiday,is_school_holiday_anywhere,school_holiday_municipality_count,school_holiday_population,school_holiday_population_weight,school_holiday_types,school_holiday_municipalities,is_autumn_break_anywhere,autumn_break_municipality_count,autumn_break_population,autumn_break_population_weight,is_christmas_break_anywhere,christmas_break_municipality_count,christmas_break_population,christmas_break_population_weight,is_winter_break_anywhere,winter_break_municipality_count,winter_break_population,winter_break_population_weight,school_start_municipalities,school_start_population,school_start_population_weight,school_end_municipalities,school_end_population,school_end_population_weight,public_holiday_source,school_holiday_source
2026-07-30,2026,7,30,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-07-31,2026,7,31,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-01,2026,8,1,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-02,2026,8,2,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-03,2026,8,3,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-04,2026,8,4,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-05,2026,8,5,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-06,2026,8,6,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-07,2026,8,7,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-08,2026,8,8,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-09,2026,8,9,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-10,2026,8,10,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-11,2026,8,11,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-12,2026,8,12,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-13,2026,8,13,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-14,2026,8,14,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-15,2026,8,15,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-16,2026,8,16,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-17,2026,8,17,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-18,2026,8,18,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-19,2026,8,19,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-20,2026,8,20,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-21,2026,8,21,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-22,2026,8,22,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-23,2026,8,23,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-24,2026,8,24,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-25,2026,8,25,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-26,2026,8,26,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-27,2026,8,27,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-28,2026,8,28,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-29,2026,8,29,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-30,2026,8,30,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-08-31,2026,8,31,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-01,2026,9,1,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-02,2026,9,2,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-03,2026,9,3,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-04,2026,9,4,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-05,2026,9,5,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-06,2026,9,6,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-07,2026,9,7,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-08,2026,9,8,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-09,2026,9,9,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-10,2026,9,10,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-11,2026,9,11,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-12,2026,9,12,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-13,2026,9,13,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-14,2026,9,14,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-15,2026,9,15,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-16,2026,9,16,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-17,2026,9,17,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-18,2026,9,18,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-19,2026,9,19,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-20,2026,9,20,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-21,2026,9,21,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-22,2026,9,22,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-23,2026,9,23,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-24,2026,9,24,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-25,2026,9,25,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-26,2026,9,26,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-27,2026,9,27,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-28,2026,9,28,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-29,2026,9,29,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-09-30,2026,9,30,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-01,2026,10,1,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-02,2026,10,2,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-03,2026,10,3,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-04,2026,10,4,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-05,2026,10,5,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-06,2026,10,6,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-07,2026,10,7,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-08,2026,10,8,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-09,2026,10,9,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-10,2026,10,10,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-11,2026,10,11,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-12,2026,10,12,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-13,2026,10,13,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-14,2026,10,14,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-15,2026,10,15,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-16,2026,10,16,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-17,2026,10,17,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-18,2026,10,18,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-19,2026,10,19,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-20,2026,10,20,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-21,2026,10,21,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-22,2026,10,22,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-23,2026,10,23,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-24,2026,10,24,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-25,2026,10,25,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-26,2026,10,26,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-27,2026,10,27,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-28,2026,10,28,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-29,2026,10,29,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-30,2026,10,30,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-10-31,2026,10,31,6,Saturday,False,pyhäinpäivä,False,True,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-01,2026,11,1,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-02,2026,11,2,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-03,2026,11,3,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-04,2026,11,4,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-05,2026,11,5,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-06,2026,11,6,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-07,2026,11,7,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-08,2026,11,8,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-09,2026,11,9,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-10,2026,11,10,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-11,2026,11,11,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-12,2026,11,12,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-13,2026,11,13,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-14,2026,11,14,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-15,2026,11,15,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-16,2026,11,16,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-17,2026,11,17,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-18,2026,11,18,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-19,2026,11,19,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-20,2026,11,20,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-21,2026,11,21,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-22,2026,11,22,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-23,2026,11,23,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-24,2026,11,24,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-25,2026,11,25,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-26,2026,11,26,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-27,2026,11,27,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-28,2026,11,28,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-29,2026,11,29,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-11-30,2026,11,30,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-01,2026,12,1,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-02,2026,12,2,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-03,2026,12,3,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-04,2026,12,4,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-05,2026,12,5,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-06,2026,12,6,7,Sunday,False,itsenäisyyspäivä,False,True,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-07,2026,12,7,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-08,2026,12,8,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-09,2026,12,9,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-10,2026,12,10,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-11,2026,12,11,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-12,2026,12,12,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-13,2026,12,13,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-14,2026,12,14,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-15,2026,12,15,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-16,2026,12,16,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-17,2026,12,17,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-18,2026,12,18,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-19,2026,12,19,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-20,2026,12,20,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-12-21,2026,12,21,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
